ProgramName,Degree,Program,ProgID,TotalCredits,EmphasisName,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Course,Title,Credits,PreReq,CoReq,DiverseCultures
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Psychology  ,Choose  4 Credit(s).,PSYC,101,PSYC 101,Introduction to Psychological Science,4,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,ECON,100,ECON 100,An Introduction to the U.S. Economy,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,ECON,201,ECON 201,Principles of Macroeconomics,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,ECON,202,ECON 202,Principles of Microeconomics,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,POL,101,POL 101,Introduction to Public Life,4,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,POL,104,POL 104,Understanding the U.S. Constitution,4,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,POL,106,POL 106,Politics in the World Community,4,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,POL,111,POL 111,United States Government,4,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,SOC,101,SOC 101,Introduction to Sociology,4,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,SOC,150,SOC 150,Social Problems,4,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Social, Economic, and Political Perspectives Select two courses each from different departments from the following:",Choose  6 Credit(s).,URBS,150,URBS 150,Sustainable Communities,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Statistical Analysis Methods PSYCH 201 or HLTH 475 may be taken to meet program requirements, but are not counted in General Education",Choose3 - 4 Credit(s).,ECON,207,ECON 207,Business Statistics,4,MATH 112 or equivalent,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Statistical Analysis Methods PSYCH 201 or HLTH 475 may be taken to meet program requirements, but are not counted in General Education",Choose3 - 4 Credit(s).,SOC,202,SOC 202,Introductory Social Statistics,4,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Statistical Analysis Methods PSYCH 201 or HLTH 475 may be taken to meet program requirements, but are not counted in General Education",Choose3 - 4 Credit(s).,STAT,154,STAT 154,Elementary Statistics,4," Satisfy Placement Table in this section, or MATH 098 with grade of P. ",,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Values, Ethics, and Critical Thinking Select one course from the following:",Choose3 - 4 Credit(s).,ENG,213W,ENG 213W,Literature and Ethics,4, ENG 101 ,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Values, Ethics, and Critical Thinking Select one course from the following:",Choose3 - 4 Credit(s).,PHIL,110,PHIL 110,Logic and Critical Thinking,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Values, Ethics, and Critical Thinking Select one course from the following:",Choose3 - 4 Credit(s).,PHIL,120W,PHIL 120W,Introduction to Ethics,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Values, Ethics, and Critical Thinking Select one course from the following:",Choose3 - 4 Credit(s).,PHIL,222W,PHIL 222W,Medical Ethics,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,"Values, Ethics, and Critical Thinking Select one course from the following:",Choose3 - 4 Credit(s).,PHIL,240W,PHIL 240W,"Law, Justice & Society",3,,,
